"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","query_used","source_group","country_used"
"li-4349640237","linkedin","https://www.linkedin.com/jobs/view/4349640237","","15 x Endur Functional & Technical Consultants through to Architect / Director – Contract or Perm","Bramwith Consulting","Houston, TX","2025-12-10","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/bramwith-consulting","","","","","","","","","","","","","ETRM","linkedin",""
"li-4326521690","linkedin","https://www.linkedin.com/jobs/view/4326521690","","ETRM Solutions Architect (Openlink Endur)","Dexian México","México, Mexico","2025-12-09","","","","","","",False,"","","","","","","https://mx.linkedin.com/company/dexianmexico","","","","","","","","","","","","","ETRM","linkedin",""
"li-4342612913","linkedin","https://www.linkedin.com/jobs/view/4342612913","","Commercial Risk Analyst - Oil Trading","Richard James Recruitment Specialists Ltd","London Area, United Kingdom","2025-12-08","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/richard-james-recruitment-specialists-ltd","","","","","","","","","","","","","ETRM","linkedin",""
"li-4343948631","linkedin","https://www.linkedin.com/jobs/view/4343948631","","Trading Desk Operations Manager","Sympower","Amsterdam, North Holland, Netherlands","2025-12-08","","","","","","",False,"","","","","","","https://nl.linkedin.com/company/sympower","","","","","","","","","","","","","ETRM","linkedin",""
"li-4342611091","linkedin","https://www.linkedin.com/jobs/view/4342611091","","Market Risk Analyst (Oil & Gas)","Achieve Group","Singapore, Singapore","2025-12-08","","","","","","",False,"","","","","","","https://sg.linkedin.com/company/achieve-group","","","","","","","","","","","","","ETRM","linkedin",""
"li-4339967606","linkedin","https://www.linkedin.com/jobs/view/4339967606","","Back Office Specialist – Energy Markets","Nadara","","2025-12-05","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/nadaralivingenergy","","","","","","","","","","","","","ETRM","linkedin",""
"li-4348505242","linkedin","https://www.linkedin.com/jobs/view/4348505242","","Senior Business Analyst","Gunvor Group","Houston, TX","2025-12-04","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/gunvor-group","","","","","","","","","","","","","ETRM","linkedin",""
"li-4062723454","linkedin","https://www.linkedin.com/jobs/view/4062723454","","Consultant Commodity Trading (all genders) - BCG Platinion","BCG Platinion","Cologne, North Rhine-Westphalia, Germany","2025-12-03","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bcg-platinion","","","","","","","","","","","","","ETRM","linkedin",""
"li-4316929854","linkedin","https://www.linkedin.com/jobs/view/4316929854","","Director – Commodity & Energy Trading – US Power Markets","Baringa","Texas, United States","2025-12-03","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/baringa","","","","","","","","","","","","","ETRM","linkedin",""
"li-4317177786","linkedin","https://www.linkedin.com/jobs/view/4317177786","","Senior Consultant / Principal – Business Consulting  (E/CTRM)","Infosys Consulting","Bengaluru, Karnataka, India","2025-12-03","","","","","","",False,"","","","","","","https://in.linkedin.com/company/infosysconsulting","","","","","","","","","","","","","ETRM","linkedin",""
"li-4325665321","linkedin","https://www.linkedin.com/jobs/view/4325665321","","Software Analyst - Associate / ETRM","PCI Energy Solutions","Norman, OK","2025-12-03","","","","","","",False,"","","","","","","https://www.linkedin.com/company/pci-energy-solutions","","","","","","","","","","","","","ETRM","linkedin",""
"li-4341263345","linkedin","https://www.linkedin.com/jobs/view/4341263345","","Techno-functional ETRM/CTRM Business Analyst","Search Services","Houston, TX","2025-12-02","","","","","","",False,"","","","","","","https://www.linkedin.com/company/search-services","","","","","","","","","","","","","ETRM","linkedin",""
"li-4348102373","linkedin","https://www.linkedin.com/jobs/view/4348102373","","Senior Endur Developer : Greenfield ETRM Implementation","Eaglecliff Recruitment","London Area, United Kingdom","2025-12-01","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/eaglecliff-recruitment","","","","","","","","","","","","","ETRM","linkedin",""
"li-4339482282","linkedin","https://www.linkedin.com/jobs/view/4339482282","","LNG/LPG Shipping Operator","Mercuria","Geneva, Switzerland","2025-11-28","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/mercuria-energy-group","","","","","","","","","","","","","ETRM","linkedin",""
"li-4347872845","linkedin","https://www.linkedin.com/jobs/view/4347872845","","Senior Functional ETRM Consultant","Previse Systems","Horgen, Zurich, Switzerland","2025-11-28","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/previsesystems","","","","","","","","","","","","","ETRM","linkedin",""
"li-4347749602","linkedin","https://www.linkedin.com/jobs/view/4347749602","","Delivery Manager (Gibraltar Relocation)","X4 Technology","London Area, United Kingdom","2025-11-27","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/x4-technology","","","","","","","","","","","","","ETRM","linkedin",""
"li-4347759450","linkedin","https://www.linkedin.com/jobs/view/4347759450","","Delivery Manager (Gibraltar relocation)","X4 Technology","","2025-11-27","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/x4-technology","","","","","","","","","","","","","ETRM","linkedin",""
"li-4281793532","linkedin","https://www.linkedin.com/jobs/view/4281793532","","Quantitative Analyst","Eksim Enerji","Üsküdar, Istanbul, Türkiye","2025-11-26","","","","","","",False,"","","","","","","https://www.linkedin.com/company/eksimenerji","","","","","","","","","","","","","ETRM","linkedin",""
"li-4324472802","linkedin","https://www.linkedin.com/jobs/view/4324472802","","LNG Trading Analyst","Selby Jennings","Singapore, Singapore","2025-11-25","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/selby-jennings","","","","","","","","","","","","","ETRM","linkedin",""
"li-4347534586","linkedin","https://www.linkedin.com/jobs/view/4347534586","","Product Manager","Intec Select","London Area, United Kingdom","2025-11-24","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/intec-select","","","","","","","","","","","","","ETRM","linkedin",""
"li-4341959197","linkedin","https://www.linkedin.com/jobs/view/4341959197","","Software Engineer","Paritas Recruitment","Doha, Qatar","2025-11-21","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/paritas-recruitment","","","","","","","","","","","","","ETRM","linkedin",""
"li-4341876541","linkedin","https://www.linkedin.com/jobs/view/4341876541","","交易助理","ENN Group","Langfang, Hebei, China","2025-11-21","","","","","","",False,"","","","","","","https://cn.linkedin.com/company/enn-group","","","","","","","","","","","","","ETRM","linkedin",""
"li-4306123605","linkedin","https://www.linkedin.com/jobs/view/4306123605","","Sr ETRM Technical BA","Search Services","Boston, MA","2025-11-20","","","","","","",False,"","","","","","","https://www.linkedin.com/company/search-services","","","","","","","","","","","","","ETRM","linkedin",""
"li-4336851865","linkedin","https://www.linkedin.com/jobs/view/4336851865","","Business Analyst","RJC Group","London Area, United Kingdom","2025-11-18","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/rjc-group-ltd","","","","","","","","","","","","","ETRM","linkedin",""
"li-4322777747","linkedin","https://www.linkedin.com/jobs/view/4322777747","","Senior LNG Trading Analyst","Centrica Energy","London, England, UK","","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/centricaenergy","","","","","","","","","","","","","ETRM","linkedin",""
"li-4327943426","linkedin","https://www.linkedin.com/jobs/view/4327943426","","Trading Desk Operations Manager – EU Energy","Talentedge","Amsterdam, North Holland, Netherlands","","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/talentedge","","","","","","","","","","","","","ETRM","linkedin",""
"li-4314095281","linkedin","https://www.linkedin.com/jobs/view/4314095281","","Senior Digital Business Analyst","EcoCeres","","","","","","","","",False,"","","","","","","https://hk.linkedin.com/company/ecoceres","","","","","","","","","","","","","ETRM","linkedin",""
"li-4344430770","linkedin","https://www.linkedin.com/jobs/view/4344430770","","Openlink Endur Business Analyst","RJC Group","London Area, United Kingdom","2025-12-17","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/rjc-group-ltd","","","","","","","","","","","","","CTRM","linkedin",""
"li-4325716999","linkedin","https://www.linkedin.com/jobs/view/4325716999","","Engineer, Commodities Application Support","Balyasny Asset Management L.P.","Singapore, Singapore","2025-12-17","","","","","","",False,"","","","","","","https://www.linkedin.com/company/balyasny-asset-management-l.p.","","","","","","","","","","","","","CTRM","linkedin",""
"li-4305744409","linkedin","https://www.linkedin.com/jobs/view/4305744409","","Engineer, Infrastructure","Balyasny Asset Management L.P.","Hong Kong, Hong Kong SAR","2025-12-17","","","","","","",False,"","","","","","","https://www.linkedin.com/company/balyasny-asset-management-l.p.","","","","","","","","","","","","","CTRM","linkedin",""
"li-4339104332","linkedin","https://www.linkedin.com/jobs/view/4339104332","","Market Risk Associate - Oil & Gas","Jobs via eFinancialCareers","London, England, UK","2025-12-17","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/jobs-on-efinancialcareers","","","","","","","","","","","","","CTRM","linkedin",""
"li-4327798783","linkedin","https://www.linkedin.com/jobs/view/4327798783","","Business Analyst","Saragossa","London Area, United Kingdom","2025-12-16","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/saragossa","","","","","","","","","","","","","CTRM","linkedin",""
"li-4343977521","linkedin","https://www.linkedin.com/jobs/view/4343977521","","Sea Operations Officer – Freight Forwarder Background","NOK Human Capital","New Cairo, Cairo, Egypt","2025-12-16","","","","","","",False,"","","","","","","https://eg.linkedin.com/company/nok-human-capital","","","","","","","","","","","","","CTRM","linkedin",""
"li-4328000492","linkedin","https://www.linkedin.com/jobs/view/4328000492","","Senior Java Endur Technical Lead","IMR Soft LLC","Houston, TX","2025-12-16","","","","","","",False,"","","","","","","https://www.linkedin.com/company/imr-soft-llc","","","","","","","","","","","","","CTRM","linkedin",""
"li-4324334488","linkedin","https://www.linkedin.com/jobs/view/4324334488","","FS-RISK CONSULTING-FSRM - QTB-SENIOR","EY","Bengaluru, Karnataka, India","2025-12-16","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/ernstandyoung","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350100430","linkedin","https://www.linkedin.com/jobs/view/4350100430","","CTRM Consultants – RightAngle Functional","capSpire","Bengaluru, Karnataka, India","2025-12-15","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350291575","linkedin","https://www.linkedin.com/jobs/view/4350291575","","Settlements Analyst - Trading","Aubay UK","Doha, Qatar","2025-12-15","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/aubay-uk","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350072831","linkedin","https://www.linkedin.com/jobs/view/4350072831","","Derivatives Analyst - Trading","Aubay UK","Doha, Qatar","2025-12-15","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/aubay-uk","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350080117","linkedin","https://www.linkedin.com/jobs/view/4350080117","","BSCO - Commodities -RightAngle Techno-Functional Consultant - Senior Associate","PwC Acceleration Center India","Bengaluru, Karnataka, India","2025-12-15","","","","","","",False,"","","","","","","https://in.linkedin.com/company/pwc-ac-india","","","","","","","","","","","","","CTRM","linkedin",""
"li-4343705809","linkedin","https://www.linkedin.com/jobs/view/4343705809","","Operations Support Officer – Marine & Shipping","NOK Human Capital","New Cairo, Cairo, Egypt","2025-12-15","","","","","","",False,"","","","","","","https://eg.linkedin.com/company/nok-human-capital","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350100081","linkedin","https://www.linkedin.com/jobs/view/4350100081","","Manager - Commodities -Allegro Techno-Functional Consultant","PwC Acceleration Center India","Andhra Pradesh, India","2025-12-15","","","","","","",False,"","","","","","","https://in.linkedin.com/company/pwc-ac-india","","","","","","","","","","","","","CTRM","linkedin",""
"li-4279445925","linkedin","https://www.linkedin.com/jobs/view/4279445925","","Managing Consultants - Endur Functional","capSpire","Berlin, Germany","2025-12-14","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4279446786","linkedin","https://www.linkedin.com/jobs/view/4279446786","","Managing Consultants - Endur Functional","capSpire","Madrid, Community of Madrid, Spain","2025-12-13","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4349658077","linkedin","https://www.linkedin.com/jobs/view/4349658077","","E/CTRM Product Manager – Small CTRM Software House (London) - £70-90k Basic","Bramwith Consulting","London Area, United Kingdom","2025-12-12","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/bramwith-consulting","","","","","","","","","","","","","CTRM","linkedin",""
"li-4338721224","linkedin","https://www.linkedin.com/jobs/view/4338721224","","Infrastructure Engineer - Front-Office Platform Support | Dynamic Asset Management Leader","Techfellow Limited","London Area, United Kingdom","2025-12-11","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/techfellow-limited","","","","","","","","","","","","","CTRM","linkedin",""
"li-4342826482","linkedin","https://www.linkedin.com/jobs/view/4342826482","","Business Process Optimisation Lead","Ampol","Singapore, Singapore","2025-12-10","","","","","","",False,"","","","","","","https://au.linkedin.com/company/ampol","","","","","","","","","","","","","CTRM","linkedin",""
"li-4148157479","linkedin","https://www.linkedin.com/jobs/view/4148157479","","Manager, Technology - Energy Trading & Risk Management","Publicis Sapient","London, England, UK","2025-12-10","","","","","","",False,"","","","","","","https://www.linkedin.com/company/publicissapient","","","","","","","","","","","","","CTRM","linkedin",""
"li-4348761958","linkedin","https://www.linkedin.com/jobs/view/4348761958","","Trading Assistant (m/w/d)","Central Energy AG","Zug, Zug, Switzerland","2025-12-09","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/central-energy-ag","","","","","","","","","","","","","CTRM","linkedin",""
"li-4342671779","linkedin","https://www.linkedin.com/jobs/view/4342671779","","Product Specialist - Commodity Trading Risk Platform/CTRM","Loqsea Technology","London, England, UK","2025-12-08","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/loqsea-technology-ltd","","","","","","","","","","","","","CTRM","linkedin",""
"li-4348767640","linkedin","https://www.linkedin.com/jobs/view/4348767640","","Delivery Manager","Eutopia Solutions","Gibraltar, Gibraltar","2025-12-08","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/eutopia-solutions","","","","","","","","","","","","","CTRM","linkedin",""
"li-4222489849","linkedin","https://www.linkedin.com/jobs/view/4222489849","","Sr. IT Project Manager","Targa Resources","Houston, TX","2025-12-07","","","","","","",False,"","","","","","","https://www.linkedin.com/company/targa-resources","","","","","","","","","","","","","CTRM","linkedin",""
"li-4342542020","linkedin","https://www.linkedin.com/jobs/view/4342542020","","Credit Analyst | Natural Gas Trading | CONTRACTOR","Mosaic Partners","Houston, TX","2025-12-05","","","","","","",False,"","","","","","","https://www.linkedin.com/company/mosaicpartners","","","","","","","","","","","","","CTRM","linkedin",""
"li-4325658652","linkedin","https://www.linkedin.com/jobs/view/4325658652","","Clinical Trials Regulatory Officer – Maintenance Associate","IQVIA","Bellville, Western Cape, South Africa","2025-12-04","","","","","","",False,"","","","","","","https://www.linkedin.com/company/iqvia","","","","","","","","","","","","","CTRM","linkedin",""
"li-4325475307","linkedin","https://www.linkedin.com/jobs/view/4325475307","","#20402 - Commodities Expert (CTRM)","Qualitest","Houston, TX","2025-12-03","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/qualitest","","","","","","","","","","","","","CTRM","linkedin",""
"li-4062720565","linkedin","https://www.linkedin.com/jobs/view/4062720565","","Consultant Commodity Trading (all genders) - BCG Platinion","BCG Platinion","Berlin, Berlin, Germany","2025-12-03","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bcg-platinion","","","","","","","","","","","","","CTRM","linkedin",""
"li-4139733758","linkedin","https://www.linkedin.com/jobs/view/4139733758","","Product Manager – CTRM, Gas – Allegro","ION","Dallas, OR","2025-12-03","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/iongroup","","","","","","","","","","","","","CTRM","linkedin",""
"li-4139737379","linkedin","https://www.linkedin.com/jobs/view/4139737379","","Product Manager – CTRM, Power – Allegro","ION","Dallas, OR","2025-12-03","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/iongroup","","","","","","","","","","","","","CTRM","linkedin",""
"li-4016661318","linkedin","https://www.linkedin.com/jobs/view/4016661318","","Senior Technical Consultant - Openlink","ION","Lane County, OR","2025-12-03","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/iongroup","","","","","","","","","","","","","CTRM","linkedin",""
"li-4317439323","linkedin","https://www.linkedin.com/jobs/view/4317439323","","Operations Consulting - Commodities (RightAngle/Endur) - Sr. Associate","PwC","New York, NY","2025-12-03","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/pwc","","","","","","","","","","","","","CTRM","linkedin",""
"li-4348291859","linkedin","https://www.linkedin.com/jobs/view/4348291859","","Trade Controller","Airswift","Houston, TX","2025-12-02","","","","","","",False,"","","","","","","https://www.linkedin.com/company/airswift","","","","","","","","","","","","","CTRM","linkedin",""
"li-4325443565","linkedin","https://www.linkedin.com/jobs/view/4325443565","","SAP Commodities - Consultant","Deloitte","Kolkata, West Bengal, India","2025-12-02","","","","","","",False,"","","","","","","https://www.linkedin.com/company/deloitte","","","","","","","","","","","","","CTRM","linkedin",""
"li-4325303601","linkedin","https://www.linkedin.com/jobs/view/4325303601","","SAP Commodities - Sr. Consultant","Deloitte","Kolkata, West Bengal, India","2025-12-02","","","","","","",False,"","","","","","","https://www.linkedin.com/company/deloitte","","","","","","","","","","","","","CTRM","linkedin",""
"li-4348182408","linkedin","https://www.linkedin.com/jobs/view/4348182408","","CTRM Consultant - RightAngle, Technical","capSpire","Houston, TX","2025-12-01","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4305769309","linkedin","https://www.linkedin.com/jobs/view/4305769309","","FID, Contractual Terms Risk Management - Associate","Morgan Stanley","New York, NY","2025-11-29","","","","","","",False,"","","","","","","https://www.linkedin.com/company/morgan-stanley","","","","","","","","","","","","","CTRM","linkedin",""
"li-4313064246","linkedin","https://www.linkedin.com/jobs/view/4313064246","","CTRM Consultant - RightAngle, Technical","capSpire","","2025-11-28","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
