"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","query_used","source_group","country_used"
"li-4332205521","linkedin","https://www.linkedin.com/jobs/view/4332205521","","Sales Engineer - ETRM","Orchestrade","Singapore, Singapore","2026-01-09","","","","","","",False,"","","","","","","https://www.linkedin.com/company/orchestrade","","","","","","","","","","","","","ETRM","linkedin",""
"li-4331922096","linkedin","https://www.linkedin.com/jobs/view/4331922096","","Risk Management Specialist","TG Singapore","Singapore, Singapore","2026-01-09","","","","","","",False,"","","","","","","https://sg.linkedin.com/company/tghrservices","","","","","","","","","","","","","ETRM","linkedin",""
"li-4330940284","linkedin","https://www.linkedin.com/jobs/view/4330940284","","Trade Analyst","Achieve Group","Singapore, Singapore","2026-01-08","","","","","","",False,"","","","","","","https://sg.linkedin.com/company/achieve-group","","","","","","","","","","","","","ETRM","linkedin",""
"li-4352101085","linkedin","https://www.linkedin.com/jobs/view/4352101085","","Financial Analyst","Belcan","Houston, TX","2026-01-08","","","","","","",False,"","","","","","","https://www.linkedin.com/company/belcan-engineering","","","","","","","","","","","","","ETRM","linkedin",""
"li-4358578786","linkedin","https://www.linkedin.com/jobs/view/4358578786","","Senior Consultant / Manager (m/w/d) - Beschaffung / Energiehandel","Dohme Taj Mahal Media Angola","Frankfurt, Hesse, Germany","2026-01-08","","","","","","",False,"","","","","","","https://sd.linkedin.com/company/dohme-taj-mahal-media-angola","","","","","","","","","","","","","ETRM","linkedin",""
"li-4330743072","linkedin","https://www.linkedin.com/jobs/view/4330743072","","Lead Consultant - Endur","Value Creed","Houston, TX","2026-01-07","","","","","","",False,"","","","","","","https://www.linkedin.com/company/value-creed-llc","","","","","","","","","","","","","ETRM","linkedin",""
"li-4358365506","linkedin","https://www.linkedin.com/jobs/view/4358365506","","Account Director, Trading & Risk - 25514
    
    

        
            4 Locations","Energy Acuity","Denver, CO","2026-01-07","","","","","","",False,"","","","","","","https://www.linkedin.com/company/energy-acuity","","","","","","","","","","","","","ETRM","linkedin",""
"li-4330872594","linkedin","https://www.linkedin.com/jobs/view/4330872594","","Senior Front Office Appliaciton Support – ETRM","Talan","Houston, TX","2026-01-07","","","","","","",False,"","","","","","","https://fr.linkedin.com/company/talan","","","","","","","","","","","","","ETRM","linkedin",""
"li-4351491512","linkedin","https://www.linkedin.com/jobs/view/4351491512","","Sr ETRM Technical BA","Search Services","Boston, MA","2026-01-06","","","","","","",False,"","","","","","","https://www.linkedin.com/company/search-services","","","","","","","","","","","","","ETRM","linkedin",""
"li-4351551300","linkedin","https://www.linkedin.com/jobs/view/4351551300","","Techno-functional ETRM/CTRM Business Analyst","Search Services","Houston, TX","2026-01-06","","","","","","",False,"","","","","","","https://www.linkedin.com/company/search-services","","","","","","","","","","","","","ETRM","linkedin",""
"li-4351184063","linkedin","https://www.linkedin.com/jobs/view/4351184063","","Senior Business Analyst – ETRM (LNG & Energy Trading)","Infosys","Federal Territory of Kuala Lumpur, Malaysia","2026-01-05","","","","","","",False,"","","","","","","https://in.linkedin.com/company/infosys","","","","","","","","","","","","","ETRM","linkedin",""
"li-4346538132","linkedin","https://www.linkedin.com/jobs/view/4346538132","","Application Manager ETRM (80-100%)","Dubs & Partner Recruitment","","2026-01-05","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/dubs-&-partner-recruitment","","","","","","","","","","","","","ETRM","linkedin",""
"li-4062719523","linkedin","https://www.linkedin.com/jobs/view/4062719523","","Consultant Commodity Trading (all genders) - BCG Platinion","BCG Platinion","Stuttgart, Baden-Württemberg, Germany","2026-01-05","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bcg-platinion","","","","","","","","","","","","","ETRM","linkedin",""
"li-4351176693","linkedin","https://www.linkedin.com/jobs/view/4351176693","","Desktop Application Analyst","ECLARO","Houston, TX","2026-01-05","","","","","","",False,"","","","","","","https://www.linkedin.com/company/eclaro","","","","","","","","","","","","","ETRM","linkedin",""
"li-4310992915","linkedin","https://www.linkedin.com/jobs/view/4310992915","","Product Manager - Natural Gas - Energy Trading Risk Management (ETRM)","Hitachi Energy","Glasgow, Scotland, UK","2026-01-02","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/hitachienergy","","","","","","","","","","","","","ETRM","linkedin",""
"li-4299570503","linkedin","https://www.linkedin.com/jobs/view/4299570503","","Head of Business Development","Inatech","Houston, TX","2026-01-01","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/inatech","","","","","","","","","","","","","ETRM","linkedin",""
"li-4346535091","linkedin","https://www.linkedin.com/jobs/view/4346535091","","Business Implementation Analyst","RJC Group","North Rhine-Westphalia, Germany","2025-12-29","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/rjc-group-ltd","","","","","","","","","","","","","ETRM","linkedin",""
"li-4329095930","linkedin","https://www.linkedin.com/jobs/view/4329095930","","Business Analyst | LNG Trading | London","SGI","London Area, United Kingdom","2025-12-24","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/source-group-international","","","","","","","","","","","","","ETRM","linkedin",""
"li-4365058533","linkedin","https://www.linkedin.com/jobs/view/4365058533","","Principal - Energy Trading & Risk Management (ETRM)","Infosys Consulting","London, England, UK","","","","","","","",False,"","","","","","","https://in.linkedin.com/company/infosysconsulting","","","","","","","","","","","","","ETRM","linkedin",""
"li-4353545110","linkedin","https://www.linkedin.com/jobs/view/4353545110","","Managing Consultant - Endur Technical","capSpire","London Area, United Kingdom","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","ETRM","linkedin",""
"li-4354405509","linkedin","https://www.linkedin.com/jobs/view/4354405509","","ETRM Support Analyst","MET Group","Baar, Zug, Switzerland","","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/met-group","","","","","","","","","","","","","ETRM","linkedin",""
"li-4353662604","linkedin","https://www.linkedin.com/jobs/view/4353662604","","Managing Consultant - Endur Functional","capSpire","London Area, United Kingdom","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","ETRM","linkedin",""
"li-4353254181","linkedin","https://www.linkedin.com/jobs/view/4353254181","","Managing Consultants -  Endur Functional","capSpire","Berlin, Germany","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","ETRM","linkedin",""
"li-4362067814","linkedin","https://www.linkedin.com/jobs/view/4362067814","","ETRM Technical Business Specialist","Experis","North York, Ontario, Canada","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/experis","","","","","","","","","","","","","ETRM","linkedin",""
"li-4365070071","linkedin","https://www.linkedin.com/jobs/view/4365070071","","Consultant/Senior Consultant - Energy Trading & Risk Management (ETRM)","Infosys Consulting","London, England, UK","","","","","","","",False,"","","","","","","https://in.linkedin.com/company/infosysconsulting","","","","","","","","","","","","","ETRM","linkedin",""
"li-4339478958","linkedin","https://www.linkedin.com/jobs/view/4339478958","","Business Analyst (ETRM / Commodites / Oil & Gas) [002]","Achieve Group","Singapore, Singapore","","","","","","","",False,"","","","","","","https://sg.linkedin.com/company/achieve-group","","","","","","","","","","","","","ETRM","linkedin",""
"li-4353575365","linkedin","https://www.linkedin.com/jobs/view/4353575365","","Senior Consultant - Endur Functional","capSpire","London Area, United Kingdom","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","ETRM","linkedin",""
"li-4353206737","linkedin","https://www.linkedin.com/jobs/view/4353206737","","Principal Consultant -  Endur Functional","capSpire","Berlin, Germany","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","ETRM","linkedin",""
"li-4323073199","linkedin","https://www.linkedin.com/jobs/view/4323073199","","Business Analyst Team Lead","MET Group","Budapest, Budapest, Hungary","","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/met-group","","","","","","","","","","","","","ETRM","linkedin",""
"li-4363576245","linkedin","https://www.linkedin.com/jobs/view/4363576245","","CTRM Consultant - Endur Delivery, Functional","capSpire","Calgary, Alberta, Canada","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","ETRM","linkedin",""
"li-4311630003","linkedin","https://www.linkedin.com/jobs/view/4311630003","","Senior Product Control Analyst","MET Group","Budapest, Budapest, Hungary","","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/met-group","","","","","","","","","","","","","ETRM","linkedin",""
"li-4362580436","linkedin","https://www.linkedin.com/jobs/view/4362580436","","Head of Risk & Trading Analytics (Energy)","D'Arcy Weil","Melbourne, Victoria, Australia","","","","","","","",False,"","","","","","","https://au.linkedin.com/company/d'arcy-weil","","","","","","","","","","","","","ETRM","linkedin",""
"li-4354091998","linkedin","https://www.linkedin.com/jobs/view/4354091998","","Senior Internal Auditor","BGN","Dubai, United Arab Emirates","2026-01-20","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/bgn-int","","","","","","","","","","","","","CTRM","linkedin",""
"li-4360984880","linkedin","https://www.linkedin.com/jobs/view/4360984880","","Energy Trading & Risk, Allegro Consultant/Manager","Accenture","Denver, CO","2026-01-20","","","","","","",False,"","","","","","","https://ie.linkedin.com/company/accenture","","","","","","","","","","","","","CTRM","linkedin",""
"li-4361982987","linkedin","https://www.linkedin.com/jobs/view/4361982987","","Energy Trading & Risk, Allegro Consultant/Manager","Accenture","Culver City, CA","2026-01-20","","","","","","",False,"","","","","","","https://ie.linkedin.com/company/accenture","","","","","","","","","","","","","CTRM","linkedin",""
"li-4362042972","linkedin","https://www.linkedin.com/jobs/view/4362042972","","Energy Trading & Risk, Allegro Consultant/Manager","Accenture","Kirkland, WA","2026-01-20","","","","","","",False,"","","","","","","https://ie.linkedin.com/company/accenture","","","","","","","","","","","","","CTRM","linkedin",""
"li-4360993899","linkedin","https://www.linkedin.com/jobs/view/4360993899","","Energy Trading & Risk, Allegro Consultant/Manager","Accenture","Seattle, WA","2026-01-20","","","","","","",False,"","","","","","","https://ie.linkedin.com/company/accenture","","","","","","","","","","","","","CTRM","linkedin",""
"li-4360976320","linkedin","https://www.linkedin.com/jobs/view/4360976320","","Energy Trading & Risk, Allegro Consultant/Manager","Accenture","Redmond, WA","2026-01-20","","","","","","",False,"","","","","","","https://ie.linkedin.com/company/accenture","","","","","","","","","","","","","CTRM","linkedin",""
"li-4364251212","linkedin","https://www.linkedin.com/jobs/view/4364251212","","CTRM Associate - Ignite Pro","capSpire","Bengaluru, Karnataka, India","2026-01-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4353645095","linkedin","https://www.linkedin.com/jobs/view/4353645095","","Product Manager","Intec Select","London Area, United Kingdom","2026-01-16","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/intec-select","","","","","","","","","","","","","CTRM","linkedin",""
"li-4363604534","linkedin","https://www.linkedin.com/jobs/view/4363604534","","Senior Middle Office Analyst","Redstone Search Group","Hamburg, Germany","2026-01-16","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/redstone-search","","","","","","","","","","","","","CTRM","linkedin",""
"li-4363510237","linkedin","https://www.linkedin.com/jobs/view/4363510237","","Analista de Trading Execution Sr","Ipiranga","São Paulo, São Paulo, Brazil","2026-01-15","","","","","","",False,"","","","","","","https://br.linkedin.com/company/petroleo-ipiranga","","","","","","","","","","","","","CTRM","linkedin",""
"li-4353063857","linkedin","https://www.linkedin.com/jobs/view/4353063857","","Derivatives Analyst - Trading","Aubay UK","Doha, Qatar","2026-01-14","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/aubay-uk","","","","","","","","","","","","","CTRM","linkedin",""
"li-4353034065","linkedin","https://www.linkedin.com/jobs/view/4353034065","","Settlements Analyst - Trading","Aubay UK","Doha, Qatar","2026-01-14","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/aubay-uk","","","","","","","","","","","","","CTRM","linkedin",""
"li-4355101678","linkedin","https://www.linkedin.com/jobs/view/4355101678","","Endur Developer","Publicis Sapient","Pune, Maharashtra, India","2026-01-14","","","","","","",False,"","","","","","","https://www.linkedin.com/company/publicissapient","","","","","","","","","","","","","CTRM","linkedin",""
"li-4344430770","linkedin","https://www.linkedin.com/jobs/view/4344430770","","Openlink Endur Business Analyst","RJC Group","London Area, United Kingdom","2026-01-13","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/rjc-group-ltd","","","","","","","","","","","","","CTRM","linkedin",""
"li-4345765313","linkedin","https://www.linkedin.com/jobs/view/4345765313","","Oil Business Analyst","SGI","Manchester Area, United Kingdom","2026-01-13","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/source-group-international","","","","","","","","","","","","","CTRM","linkedin",""
"li-4332595370","linkedin","https://www.linkedin.com/jobs/view/4332595370","","Control Systems Engineer","Quoreka","Adelaide, South Australia, Australia","2026-01-12","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/quoreka","","","","","","","","","","","","","CTRM","linkedin",""
"li-4352260622","linkedin","https://www.linkedin.com/jobs/view/4352260622","","Supervisor de Serviços | CTRM","Terraverde Agro","Araras, São Paulo, Brazil","2026-01-09","","","","","","",False,"","","","","","","https://br.linkedin.com/company/terraverdeagro","","","","","","","","","","","","","CTRM","linkedin",""
"li-4359730074","linkedin","https://www.linkedin.com/jobs/view/4359730074","","Export Execution Team Leader","Sucafina","Bandung, West Java, Indonesia","2026-01-09","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/sucafina","","","","","","","","","","","","","CTRM","linkedin",""
"li-4352040305","linkedin","https://www.linkedin.com/jobs/view/4352040305","","Product Manager","Intec Select","Singapore, Singapore","2026-01-08","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/intec-select","","","","","","","","","","","","","CTRM","linkedin",""
"li-4352141371","linkedin","https://www.linkedin.com/jobs/view/4352141371","","Information Technology Business Analyst","Aubay UK","","2026-01-08","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/aubay-uk","","","","","","","","","","","","","CTRM","linkedin",""
"li-4352130585","linkedin","https://www.linkedin.com/jobs/view/4352130585","","ETRM Hands-on VP of Sales – London, NYC or Houston based - £160k / $220k + 100% uncapped commission","Bramwith Consulting","Houston, TX","2026-01-08","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/bramwith-consulting","","","","","","","","","","","","","CTRM","linkedin",""
"li-4330913832","linkedin","https://www.linkedin.com/jobs/view/4330913832","","Support Engineer","Sonata Software","Bengaluru, Karnataka, India","2026-01-08","","","","","","",False,"","","","","","","https://in.linkedin.com/company/sonata-software","","","","","","","","","","","","","CTRM","linkedin",""
"li-4358442677","linkedin","https://www.linkedin.com/jobs/view/4358442677","","CTRM Business Analyst","RJC Group","Houston, TX","2026-01-07","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/rjc-group-ltd","","","","","","","","","","","","","CTRM","linkedin",""
"li-4310863410","linkedin","https://www.linkedin.com/jobs/view/4310863410","","IT Technical Architect - Senior","Cummins India","Pune, Maharashtra, India","2026-01-06","","","","","","",False,"","","","","","","https://in.linkedin.com/company/cummins-india","","","","","","","","","","","","","CTRM","linkedin",""
"li-4330437048","linkedin","https://www.linkedin.com/jobs/view/4330437048","","Operations Consulting - Commodities (RightAngle/Endur) - Sr. Associate","PwC","New York, NY","2026-01-06","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/pwc","","","","","","","","","","","","","CTRM","linkedin",""
"li-4330186527","linkedin","https://www.linkedin.com/jobs/view/4330186527","","Senior Consultant / Principal – Business Consulting  (E/CTRM)","Infosys Consulting","Bengaluru, Karnataka, India","2026-01-05","","","","","","",False,"","","","","","","https://in.linkedin.com/company/infosysconsulting","","","","","","","","","","","","","CTRM","linkedin",""
"li-4351333718","linkedin","https://www.linkedin.com/jobs/view/4351333718","","Product Manager","Intec Select","London Area, United Kingdom","2026-01-05","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/intec-select","","","","","","","","","","","","","CTRM","linkedin",""
"li-4330543356","linkedin","https://www.linkedin.com/jobs/view/4330543356","","Operations Consulting - Commodities (RightAngle/Endur) - Sr. Associate","PwC Experience Center Stockholm","Houston, TX","2026-01-05","","","","","","",False,"","","","","","","https://se.linkedin.com/company/pwc-experience-center-sthlm","","","","","","","","","","","","","CTRM","linkedin",""
"li-4330068445","linkedin","https://www.linkedin.com/jobs/view/4330068445","","Senior Endur Developer","Publicis Sapient","Bengaluru, Karnataka, India","2026-01-05","","","","","","",False,"","","","","","","https://www.linkedin.com/company/publicissapient","","","","","","","","","","","","","CTRM","linkedin",""
"li-4330087719","linkedin","https://www.linkedin.com/jobs/view/4330087719","","Senior Associate L1 – Openlink Endur Senior Developer","Publicis Sapient","Bengaluru, Karnataka, India","2026-01-05","","","","","","",False,"","","","","","","https://www.linkedin.com/company/publicissapient","","","","","","","","","","","","","CTRM","linkedin",""
"li-4062724092","linkedin","https://www.linkedin.com/jobs/view/4062724092","","Consultant Commodity Trading (all genders) - BCG Platinion","BCG Platinion","Munich, Bavaria, Germany","2026-01-04","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bcg-platinion","","","","","","","","","","","","","CTRM","linkedin",""
"li-4333251823","linkedin","https://www.linkedin.com/jobs/view/4333251823","","Risk Strategist (C++)","Vitol","Houston, TX","2026-01-03","","","","","","",False,"","","","","","","https://nl.linkedin.com/company/vitol-b.v.","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350470246","linkedin","https://www.linkedin.com/jobs/view/4350470246","","SAP Solution Manager-Cash & Treasury ID181806","路易达孚(中国)贸易有限责任公司","Shanghai, Shanghai, China","2025-12-25","","","","","","",False,"","","","","","","https://www.linkedin.com/company/%E8%B7%AF%E6%98%93%E8%BE%BE%E5%AD%9A-%E4%B8%AD%E5%9B%BD-%E8%B4%B8%E6%98%93%E6%9C%89%E9%99%90%E8%B4%A3%E4%BB%BB%E5%85%AC%E5%8F%B8","","","","","","","","","","","","","CTRM","linkedin",""
"li-4363596017","linkedin","https://www.linkedin.com/jobs/view/4363596017","","CTRM Consultants – RightAngle Functional","capSpire","Bengaluru, Karnataka, India","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4362966497","linkedin","https://www.linkedin.com/jobs/view/4362966497","","CTRM Consultant - Endur, Technical","capSpire","Calgary, Alberta, Canada","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4362996448","linkedin","https://www.linkedin.com/jobs/view/4362996448","","CTRM Consultant - RightAngle Operations, Technical","capSpire","Calgary, Alberta, Canada","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4363713639","linkedin","https://www.linkedin.com/jobs/view/4363713639","","CTRM Consultant - RightAngle, Technical","capSpire","Calgary, Alberta, Canada","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4353254179","linkedin","https://www.linkedin.com/jobs/view/4353254179","","CTRM Consultant - Endur, Technical","capSpire","Dallas, TX","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
