"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","query_used","source_group","country_used"
"li-4279445925","linkedin","https://www.linkedin.com/jobs/view/4279445925","","Managing Consultants - Endur Functional","capSpire","Berlin, Germany","2025-12-14","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","ETRM","linkedin",""
"li-4062724092","linkedin","https://www.linkedin.com/jobs/view/4062724092","","Consultant Commodity Trading (all genders) - BCG Platinion","BCG Platinion","Munich, Bavaria, Germany","2025-12-13","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bcg-platinion","","","","","","","","","","","","","ETRM","linkedin",""
"li-4343711786","linkedin","https://www.linkedin.com/jobs/view/4343711786","","Endur Trading Business Analyst","ACCA Careers","London, England, UK","2025-12-13","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/acca-careers","","","","","","","","","","","","","ETRM","linkedin",""
"li-4343314231","linkedin","https://www.linkedin.com/jobs/view/4343314231","","Openlink Endur Business Analyst | ETRM BA","RJC Group","Houston, TX","2025-12-12","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/rjc-group-ltd","","","","","","","","","","","","","ETRM","linkedin",""
"li-4335732261","linkedin","https://www.linkedin.com/jobs/view/4335732261","","Head of Trading & Portfolio Management (Exclusive Role)","The Panel","Dublin, County Dublin, Ireland","2025-12-12","","","","","","",False,"","","","","","","https://ie.linkedin.com/company/the-panel","","","","","","","","","","","","","ETRM","linkedin",""
"li-4323652881","linkedin","https://www.linkedin.com/jobs/view/4323652881","","Deal Operations Support – Env","Shell","Singapore, Singapore","2025-12-12","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/shell","","","","","","","","","","","","","ETRM","linkedin",""
"li-4319507137","linkedin","https://www.linkedin.com/jobs/view/4319507137","","Operations Consulting - Commodities (RightAngle/Endur) - Director","PwC","New York, NY","2025-12-12","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/pwc","","","","","","","","","","","","","ETRM","linkedin",""
"li-4349469617","linkedin","https://www.linkedin.com/jobs/view/4349469617","","Endur Trading Business Analyst","Anson McCade","London Area, United Kingdom","2025-12-11","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/anson-mccade","","","","","","","","","","","","","ETRM","linkedin",""
"li-4322185093","linkedin","https://www.linkedin.com/jobs/view/4322185093","","Application Lead","Tata Consultancy Services","Melbourne, Victoria, Australia","2025-12-11","","","","","","",False,"","","","","","","https://in.linkedin.com/company/tata-consultancy-services","","","","","","","","","","","","","ETRM","linkedin",""
"li-4310997848","linkedin","https://www.linkedin.com/jobs/view/4310997848","","Product Manager - Natural Gas - Energy Trading Risk Management (ETRM)","Hitachi Energy","London, England, UK","2025-12-11","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/hitachienergy","","","","","","","","","","","","","ETRM","linkedin",""
"li-4343205359","linkedin","https://www.linkedin.com/jobs/view/4343205359","","Senior Trading Operator","INEOS Energy","Houston, TX","2025-12-11","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/ineosenergy","","","","","","","","","","","","","ETRM","linkedin",""
"li-4343017268","linkedin","https://www.linkedin.com/jobs/view/4343017268","","Principal - Energy Trading & Risk Management (ETRM)","Infosys Consulting","London, England, UK","2025-12-10","","","","","","",False,"","","","","","","https://in.linkedin.com/company/infosysconsulting","","","","","","","","","","","","","ETRM","linkedin",""
"li-4299570503","linkedin","https://www.linkedin.com/jobs/view/4299570503","","Head of Business Development","Inatech","Houston, TX","2025-12-10","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/inatech","","","","","","","","","","","","","ETRM","linkedin",""
"li-4342927539","linkedin","https://www.linkedin.com/jobs/view/4342927539","","Consultant/Senior Consultant - Energy Trading & Risk Management (ETRM)","Infosys Consulting","London, England, UK","2025-12-10","","","","","","",False,"","","","","","","https://in.linkedin.com/company/infosysconsulting","","","","","","","","","","","","","ETRM","linkedin",""
"li-4335264541","linkedin","https://www.linkedin.com/jobs/view/4335264541","","Head of Trading IT","RJC Group","London Area, United Kingdom","2025-12-10","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/rjc-group-ltd","","","","","","","","","","","","","ETRM","linkedin",""
"li-4336875555","linkedin","https://www.linkedin.com/jobs/view/4336875555","","Head of Portfolio Management US and Asset Class - Vice President","Deutsche Bank","New York, NY","2025-12-10","","","","","","",False,"","","","","","","https://de.linkedin.com/company/deutsche-bank","","","","","","","","","","","","","ETRM","linkedin",""
"li-4349516082","linkedin","https://www.linkedin.com/jobs/view/4349516082","","Trading Business Analyst","Koch Ag & Energy Solutions, LLC","Houston, TX","2025-12-10","","","","","","",False,"","","","","","","https://www.linkedin.com/company/kochagandenergy","","","","","","","","","","","","","ETRM","linkedin",""
"li-4342569740","linkedin","https://www.linkedin.com/jobs/view/4342569740","","Business Analytics Intern","Singapore GasCo","Singapore, Singapore","2025-12-09","","","","","","",False,"","","","","","","https://sg.linkedin.com/company/singapore-gasco","","","","","","","","","","","","","ETRM","linkedin",""
"li-4326521690","linkedin","https://www.linkedin.com/jobs/view/4326521690","","ETRM Solutions Architect (Openlink Endur)","Dexian México","México, Mexico","2025-12-09","","","","","","",False,"","","","","","","https://mx.linkedin.com/company/dexianmexico","","","","","","","","","","","","","ETRM","linkedin",""
"li-4326394357","linkedin","https://www.linkedin.com/jobs/view/4326394357","","Trading Desk Operations Manager","Sympower","The Randstad, Netherlands","2025-12-09","","","","","","",False,"","","","","","","https://nl.linkedin.com/company/sympower","","","","","","","","","","","","","ETRM","linkedin",""
"li-4326197451","linkedin","https://www.linkedin.com/jobs/view/4326197451","","Lead Consultant - Endur","Value Creed","London Area, United Kingdom","2025-12-08","","","","","","",False,"","","","","","","https://www.linkedin.com/company/value-creed-llc","","","","","","","","","","","","","ETRM","linkedin",""
"li-4342682809","linkedin","https://www.linkedin.com/jobs/view/4342682809","","Risk Analyst - Gas, Power & LNG Trading","Richard James Recruitment Specialists Ltd","London Area, United Kingdom","2025-12-08","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/richard-james-recruitment-specialists-ltd","","","","","","","","","","","","","ETRM","linkedin",""
"li-4317177786","linkedin","https://www.linkedin.com/jobs/view/4317177786","","Senior Consultant / Principal – Business Consulting  (E/CTRM)","Infosys Consulting","Bengaluru, Karnataka, India","2025-12-03","","","","","","",False,"","","","","","","https://in.linkedin.com/company/infosysconsulting","","","","","","","","","","","","","ETRM","linkedin",""
"li-4341263345","linkedin","https://www.linkedin.com/jobs/view/4341263345","","Techno-functional ETRM/CTRM Business Analyst","Search Services","Houston, TX","2025-12-02","","","","","","",False,"","","","","","","https://www.linkedin.com/company/search-services","","","","","","","","","","","","","ETRM","linkedin",""
"li-4348291859","linkedin","https://www.linkedin.com/jobs/view/4348291859","","Trade Controller","Airswift","Houston, TX","2025-12-02","","","","","","",False,"","","","","","","https://www.linkedin.com/company/airswift","","","","","","","","","","","","","ETRM","linkedin",""
"li-4339482282","linkedin","https://www.linkedin.com/jobs/view/4339482282","","LNG/LPG Shipping Operator","Mercuria","Geneva, Switzerland","2025-11-28","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/mercuria-energy-group","","","","","","","","","","","","","ETRM","linkedin",""
"li-4350529197","linkedin","https://www.linkedin.com/jobs/view/4350529197","","Senior Functional ETRM Consultant","Previse Systems","Horgen, Zurich, Switzerland","","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/previsesystems","","","","","","","","","","","","","ETRM","linkedin",""
"li-4062723449","linkedin","https://www.linkedin.com/jobs/view/4062723449","","Consultant Commodity Trading (all genders) - BCG Platinion","BCG Platinion","Hamburg, Hamburg, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bcg-platinion","","","","","","","","","","","","","ETRM","linkedin",""
"li-4346365605","linkedin","https://www.linkedin.com/jobs/view/4346365605","","Senior Consultant / Manager (m/w/d) - Beschaffung / Energiehandel","m3 management consulting GmbH","Frankfurt, Hesse, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/m3-management-consulting-gmbh","","","","","","","","","","","","","ETRM","linkedin",""
"li-4062723454","linkedin","https://www.linkedin.com/jobs/view/4062723454","","Consultant Commodity Trading (all genders) - BCG Platinion","BCG Platinion","Cologne, North Rhine-Westphalia, Germany","2025-12-25","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bcg-platinion","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350412076","linkedin","https://www.linkedin.com/jobs/view/4350412076","","C#, Front Office, Engineering Lead / Manager | Commodities & Energy Trading | £140,000 + Bonus + Benefits","VirtueTech Recruitment Group","London Area, United Kingdom","2025-12-25","","","","","","",False,"","","","","","","https://www.linkedin.com/company/virtuetech-recruitment-group","","","","","","","","","","","","","CTRM","linkedin",""
"li-4316961212","linkedin","https://www.linkedin.com/jobs/view/4316961212","","Senior Software Engineer - Endur","Shell","Bengaluru East, Karnataka, India","2025-12-25","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/shell","","","","","","","","","","","","","CTRM","linkedin",""
"li-4317205088","linkedin","https://www.linkedin.com/jobs/view/4317205088","","Senior Systems Analyst","Perdue Farms","Salisbury, MD","2025-12-25","","","","","","",False,"","","","","","","https://www.linkedin.com/company/perdue-farms","","","","","","","","","","","","","CTRM","linkedin",""
"li-4329281906","linkedin","https://www.linkedin.com/jobs/view/4329281906","","Manager/Sr. Manager - Consulting","Quoreka","Bengaluru, Karnataka, India","2025-12-24","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/quoreka","","","","","","","","","","","","","CTRM","linkedin",""
"li-4016665010","linkedin","https://www.linkedin.com/jobs/view/4016665010","","Technical Consultant - Wallstreet Suite","ION","Washington County, OR","2025-12-24","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/iongroup","","","","","","","","","","","","","CTRM","linkedin",""
"li-4325443565","linkedin","https://www.linkedin.com/jobs/view/4325443565","","SAP Commodities - Consultant","Deloitte","Kolkata, West Bengal, India","2025-12-23","","","","","","",False,"","","","","","","https://www.linkedin.com/company/deloitte","","","","","","","","","","","","","CTRM","linkedin",""
"li-4325234137","linkedin","https://www.linkedin.com/jobs/view/4325234137","","SAP Commodities - Sr. Consultant","Deloitte","Chennai, Tamil Nadu, India","2025-12-23","","","","","","",False,"","","","","","","https://www.linkedin.com/company/deloitte","","","","","","","","","","","","","CTRM","linkedin",""
"li-4345831367","linkedin","https://www.linkedin.com/jobs/view/4345831367","","Functional ETRM Consultant or Manager","Accenture","Austin, TX","2025-12-22","","","","","","",False,"","","","","","","https://ie.linkedin.com/company/accenture","","","","","","","","","","","","","CTRM","linkedin",""
"li-4313064246","linkedin","https://www.linkedin.com/jobs/view/4313064246","","CTRM Consultant - RightAngle, Technical","capSpire","","2025-12-20","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4256621268","linkedin","https://www.linkedin.com/jobs/view/4256621268","","Sr Integration Developer - CTRM","AmeriGas","","2025-12-20","","","","","","",False,"","","","","","","https://www.linkedin.com/company/amerigas-propane","","","","","","","","","","","","","CTRM","linkedin",""
"li-4345471827","linkedin","https://www.linkedin.com/jobs/view/4345471827","","Pricing Analyst","Mercuria","Geneva, Switzerland","2025-12-19","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/mercuria-energy-group","","","","","","","","","","","","","CTRM","linkedin",""
"li-4345230037","linkedin","https://www.linkedin.com/jobs/view/4345230037","","Endur QA","RJC Group","Houston, TX","2025-12-19","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/rjc-group-ltd","","","","","","","","","","","","","CTRM","linkedin",""
"li-4339104332","linkedin","https://www.linkedin.com/jobs/view/4339104332","","Market Risk Associate - Oil & Gas","Jobs via eFinancialCareers","London, England, UK","2025-12-19","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/jobs-on-efinancialcareers","","","","","","","","","","","","","CTRM","linkedin",""
"li-4328036294","linkedin","https://www.linkedin.com/jobs/view/4328036294","","Middle Officer","Ampersand World SA","Hamburg, Germany","2025-12-18","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/ampersand-world-sa","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350194432","linkedin","https://www.linkedin.com/jobs/view/4350194432","","Senior Application Support Engineer","X4 Engineering","Singapore, Singapore","2025-12-18","","","","","","",False,"","","","","","","https://www.linkedin.com/company/x4engineering","","","","","","","","","","","","","CTRM","linkedin",""
"li-4337970609","linkedin","https://www.linkedin.com/jobs/view/4337970609","","Junior Sales Manager","capSpire","London Area, United Kingdom","2025-12-18","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4337626449","linkedin","https://www.linkedin.com/jobs/view/4337626449","","DevOps Engineer","iRely","Makati, National Capital Region, Philippines","2025-12-18","","","","","","",False,"","","","","","","https://www.linkedin.com/company/irely","","","","","","","","","","","","","CTRM","linkedin",""
"li-4337475154","linkedin","https://www.linkedin.com/jobs/view/4337475154","","GN-IC-CG&S-Agri Business-Consultant","Accenture in India","Bengaluru, Karnataka, India","2025-12-18","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","","","CTRM","linkedin",""
"li-4327923822","linkedin","https://www.linkedin.com/jobs/view/4327923822","","E/CTRM Global Head of Sales / CRO – London, NYC or Houston Based","Bramwith Consulting","London Area, United Kingdom","2025-12-17","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/bramwith-consulting","","","","","","","","","","","","","CTRM","linkedin",""
"li-4344430770","linkedin","https://www.linkedin.com/jobs/view/4344430770","","Openlink Endur Business Analyst","RJC Group","London Area, United Kingdom","2025-12-17","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/rjc-group-ltd","","","","","","","","","","","","","CTRM","linkedin",""
"li-4305744409","linkedin","https://www.linkedin.com/jobs/view/4305744409","","Engineer, Infrastructure","Balyasny Asset Management L.P.","Hong Kong, Hong Kong SAR","2025-12-17","","","","","","",False,"","","","","","","https://www.linkedin.com/company/balyasny-asset-management-l.p.","","","","","","","","","","","","","CTRM","linkedin",""
"li-4344331652","linkedin","https://www.linkedin.com/jobs/view/4344331652","","IT Business Analyst Lead - ETRM / CTRM","Pangea","London Area, United Kingdom","2025-12-17","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/pangea-talent-solutions","","","","","","","","","","","","","CTRM","linkedin",""
"li-4344289766","linkedin","https://www.linkedin.com/jobs/view/4344289766","","IT Suport Specialist","Ankix","Porto, Portugal","2025-12-17","","","","","","",False,"","","","","","","https://pt.linkedin.com/company/ankixsystems","","","","","","","","","","","","","CTRM","linkedin",""
"li-4327798783","linkedin","https://www.linkedin.com/jobs/view/4327798783","","Business Analyst","Saragossa","London Area, United Kingdom","2025-12-16","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/saragossa","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350072831","linkedin","https://www.linkedin.com/jobs/view/4350072831","","Derivatives Analyst - Trading","Aubay UK","Doha, Qatar","2025-12-15","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/aubay-uk","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350100430","linkedin","https://www.linkedin.com/jobs/view/4350100430","","CTRM Consultants – RightAngle Functional","capSpire","Bengaluru, Karnataka, India","2025-12-15","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350291575","linkedin","https://www.linkedin.com/jobs/view/4350291575","","Settlements Analyst - Trading","Aubay UK","Doha, Qatar","2025-12-15","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/aubay-uk","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350080117","linkedin","https://www.linkedin.com/jobs/view/4350080117","","BSCO - Commodities -RightAngle Techno-Functional Consultant - Senior Associate","PwC Acceleration Center India","Andhra Pradesh, India","2025-12-15","","","","","","",False,"","","","","","","https://in.linkedin.com/company/pwc-ac-india","","","","","","","","","","","","","CTRM","linkedin",""
"li-4279446786","linkedin","https://www.linkedin.com/jobs/view/4279446786","","Managing Consultants - Endur Functional","capSpire","Madrid, Community of Madrid, Spain","2025-12-13","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4320008066","linkedin","https://www.linkedin.com/jobs/view/4320008066","","Managing Consultant - Endur Technical","capSpire","Bengaluru, Karnataka, India","2025-12-13","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4349658077","linkedin","https://www.linkedin.com/jobs/view/4349658077","","E/CTRM Product Manager – Small CTRM Software House (London) - £70-90k Basic","Bramwith Consulting","London Area, United Kingdom","2025-12-12","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/bramwith-consulting","","","","","","","","","","","","","CTRM","linkedin",""
"li-4327164869","linkedin","https://www.linkedin.com/jobs/view/4327164869","","Senior/Principal Business Consultant - ETRM/CTRM","KWA Analytics","","2025-12-12","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/kwa-analytics","","","","","","","","","","","","","CTRM","linkedin",""
"li-4319947323","linkedin","https://www.linkedin.com/jobs/view/4319947323","","Head of E2E & KYC Operations, Singapore (VP)","BNP Paribas","Singapore, Singapore","2025-12-12","","","","","","",False,"","","","","","","https://fr.linkedin.com/company/bnp-paribas","","","","","","","","","","","","","CTRM","linkedin",""
"li-4312779855","linkedin","https://www.linkedin.com/jobs/view/4312779855","","SAP SERVICE OPS PRINCIPAL","Cummins Inc.","Indiana, United States","2025-12-12","","","","","","",False,"","","","","","","https://www.linkedin.com/company/cummins-inc","","","","","","","","","","","","","CTRM","linkedin",""
"li-4342826482","linkedin","https://www.linkedin.com/jobs/view/4342826482","","Business Process Optimisation Lead","Ampol","Singapore, Singapore","2025-12-10","","","","","","",False,"","","","","","","https://au.linkedin.com/company/ampol","","","","","","","","","","","","","CTRM","linkedin",""
"li-4258137606","linkedin","https://www.linkedin.com/jobs/view/4258137606","","Technology Engineer - Energy Trading & Risk Management","Publicis Sapient","Berlin, Berlin, Germany","2025-12-10","","","","","","",False,"","","","","","","https://www.linkedin.com/company/publicissapient","","","","","","","","","","","","","CTRM","linkedin",""
"li-4349602772","linkedin","https://www.linkedin.com/jobs/view/4349602772","","Information Technology Software Engineer","PIXIE","Houston, TX","2025-12-10","","","","","","",False,"","","","","","","https://es.linkedin.com/company/pixie-services","","","","","","","","","","","","","CTRM","linkedin",""
