"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","query_used","source_group","country_used"
"li-4350182861","linkedin","https://www.linkedin.com/jobs/view/4350182861","","Endur Trading Business Analyst","Anson McCade","London Area, United Kingdom","2025-12-15","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/anson-mccade","","","","","","","","","","","","","ETRM","linkedin",""
"li-4350193067","linkedin","https://www.linkedin.com/jobs/view/4350193067","","Senior Business Analyst","Anson McCade","London Area, United Kingdom","2025-12-15","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/anson-mccade","","","","","","","","","","","","","ETRM","linkedin",""
"li-4345742261","linkedin","https://www.linkedin.com/jobs/view/4345742261","","ETRM Technical Business Analyst","Airswift","Houston, TX","","","","","","","",False,"","","","","","","https://www.linkedin.com/company/airswift","","","","","","","","","","","","","ETRM","linkedin",""
"li-4361231383","linkedin","https://www.linkedin.com/jobs/view/4361231383","","Principal - Energy Trading & Risk Management (ETRM)","Infosys Consulting","London, England, UK","","","","","","","",False,"","","","","","","https://in.linkedin.com/company/infosysconsulting","","","","","","","","","","","","","ETRM","linkedin",""
"li-4361231379","linkedin","https://www.linkedin.com/jobs/view/4361231379","","Consultant/Senior Consultant - Energy Trading & Risk Management (ETRM)","Infosys Consulting","London, England, UK","","","","","","","",False,"","","","","","","https://in.linkedin.com/company/infosysconsulting","","","","","","","","","","","","","ETRM","linkedin",""
"li-4345368756","linkedin","https://www.linkedin.com/jobs/view/4345368756","","Balancing Group Management (w/m/d)","GETEC Group","","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/getec-group","","","","","","","","","","","","","ETRM","linkedin",""
"li-4332578549","linkedin","https://www.linkedin.com/jobs/view/4332578549","","Quantitative Portfolio Analyst","MET Group","İstanbul, Türkiye","","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/met-group","","","","","","","","","","","","","ETRM","linkedin",""
"li-4313064246","linkedin","https://www.linkedin.com/jobs/view/4313064246","","CTRM Consultant - RightAngle, Technical","capSpire","","2026-01-11","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4352375923","linkedin","https://www.linkedin.com/jobs/view/4352375923","","15 x Endur Functional & Technical Consultants through to Architect / Director – Contract or Perm - Based from anywhere in the US","Bramwith Consulting","Houston, TX","2026-01-10","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/bramwith-consulting","","","","","","","","","","","","","CTRM","linkedin",""
"li-4352453912","linkedin","https://www.linkedin.com/jobs/view/4352453912","","Compliance & Risk Head, Soft Commodities","VR-People Sàrl","Geneva, Switzerland","2026-01-10","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/vr-people-s-rl","","","","","","","","","","","","","CTRM","linkedin",""
"li-4256621268","linkedin","https://www.linkedin.com/jobs/view/4256621268","","Sr Integration Developer - CTRM","AmeriGas","","2026-01-10","","","","","","",False,"","","","","","","https://www.linkedin.com/company/amerigas-propane","","","","","","","","","","","","","CTRM","linkedin",""
"li-4256614721","linkedin","https://www.linkedin.com/jobs/view/4256614721","","Senior Business Process Analyst - RightAngle","AmeriGas","","2026-01-10","","","","","","",False,"","","","","","","https://www.linkedin.com/company/amerigas-propane","","","","","","","","","","","","","CTRM","linkedin",""
"li-4352260622","linkedin","https://www.linkedin.com/jobs/view/4352260622","","Supervisor de Serviços | CTRM","Terraverde Agro","Araras, São Paulo, Brazil","2026-01-09","","","","","","",False,"","","","","","","https://br.linkedin.com/company/terraverdeagro","","","","","","","","","","","","","CTRM","linkedin",""
"li-4359730074","linkedin","https://www.linkedin.com/jobs/view/4359730074","","Export Execution Team Leader","Sucafina","Bandung, West Java, Indonesia","2026-01-09","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/sucafina","","","","","","","","","","","","","CTRM","linkedin",""
"li-4359745629","linkedin","https://www.linkedin.com/jobs/view/4359745629","","Analista Trading Execution Jr","Ipiranga","São Paulo, São Paulo, Brazil","2026-01-09","","","","","","",False,"","","","","","","https://br.linkedin.com/company/petroleo-ipiranga","","","","","","","","","","","","","CTRM","linkedin",""
"li-4359710090","linkedin","https://www.linkedin.com/jobs/view/4359710090","","Account Director, Trading & Risk - 25514","Enverus","Dallas, TX","2026-01-09","","","","","","",False,"","","","","","","https://www.linkedin.com/company/enverus-energy","","","","","","","","","","","","","CTRM","linkedin",""
"li-4359621823","linkedin","https://www.linkedin.com/jobs/view/4359621823","","Account Director, Trading & Risk - 25514","Enverus","Austin, TX","2026-01-09","","","","","","",False,"","","","","","","https://www.linkedin.com/company/enverus-energy","","","","","","","","","","","","","CTRM","linkedin",""
"li-4331984402","linkedin","https://www.linkedin.com/jobs/view/4331984402","","Software Engineer","NES Fircroft","Houston, TX","2026-01-09","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/nes-fircroft","","","","","","","","","","","","","CTRM","linkedin",""
"li-4352230593","linkedin","https://www.linkedin.com/jobs/view/4352230593","","Tosca Automation Engineer","ImpactQA","Noida, Uttar Pradesh, India","2026-01-09","","","","","","",False,"","","","","","","https://www.linkedin.com/company/impactqa-software-testing-services","","","","","","","","","","","","","CTRM","linkedin",""
"li-4327923822","linkedin","https://www.linkedin.com/jobs/view/4327923822","","E/CTRM Global Head of Sales / CRO – London, NYC or Houston Based","Bramwith Consulting","London Area, United Kingdom","2026-01-08","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/bramwith-consulting","","","","","","","","","","","","","CTRM","linkedin",""
"li-4359748166","linkedin","https://www.linkedin.com/jobs/view/4359748166","","Export Execution Team Leader","Kanz","Bandung, West Java, Indonesia","2026-01-08","","","","","","",False,"","","","","","","https://sa.linkedin.com/company/kanz-co","","","","","","","","","","","","","CTRM","linkedin",""
"li-4358442677","linkedin","https://www.linkedin.com/jobs/view/4358442677","","CTRM Business Analyst","RJC Group","Houston, TX","2026-01-07","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/rjc-group-ltd","","","","","","","","","","","","","CTRM","linkedin",""
"li-4351551300","linkedin","https://www.linkedin.com/jobs/view/4351551300","","Techno-functional ETRM/CTRM Business Analyst","Search Services","Houston, TX","2026-01-06","","","","","","",False,"","","","","","","https://www.linkedin.com/company/search-services","","","","","","","","","","","","","CTRM","linkedin",""
"li-4132372761","linkedin","https://www.linkedin.com/jobs/view/4132372761","","Consultant Commodity Trading (all genders) - BCG Platinion","BCG Platinion","Düsseldorf, North Rhine-Westphalia, Germany","2026-01-06","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bcg-platinion","","","","","","","","","","","","","CTRM","linkedin",""
"li-4348863191","linkedin","https://www.linkedin.com/jobs/view/4348863191","","Enterprise Technical Architect","Eutopia Solutions","Greater London, England, UK","2026-01-06","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/eutopia-solutions","","","","","","","","","","","","","CTRM","linkedin",""
"li-4351179810","linkedin","https://www.linkedin.com/jobs/view/4351179810","","Delivery Manager (Gibraltar Relocation)","X4 Technology","","2026-01-06","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/x4-technology","","","","","","","","","","","","","CTRM","linkedin",""
"li-4330366961","linkedin","https://www.linkedin.com/jobs/view/4330366961","","Operations Consulting - Commodities (RightAngle/Endur) - Associate","PwC","New York, NY","2026-01-06","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/pwc","","","","","","","","","","","","","CTRM","linkedin",""
"li-4330386985","linkedin","https://www.linkedin.com/jobs/view/4330386985","","Operations Consulting - Commodities (RightAngle/Endur) - Associate","PwC","Chicago, IL","2026-01-06","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/pwc","","","","","","","","","","","","","CTRM","linkedin",""
"li-4330576880","linkedin","https://www.linkedin.com/jobs/view/4330576880","","Operations Consulting - Commodities (RightAngle/Endur) - Associate","PwC","Houston, TX","2026-01-06","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/pwc","","","","","","","","","","","","","CTRM","linkedin",""
"li-4062719523","linkedin","https://www.linkedin.com/jobs/view/4062719523","","Consultant Commodity Trading (all genders) - BCG Platinion","BCG Platinion","Stuttgart, Baden-Württemberg, Germany","2026-01-05","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bcg-platinion","","","","","","","","","","","","","CTRM","linkedin",""
"li-4354643906","linkedin","https://www.linkedin.com/jobs/view/4354643906","","Senior Technical Consultant - Openlink","ION","Houston, TX","2026-01-05","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/iongroup","","","","","","","","","","","","","CTRM","linkedin",""
"li-4354661542","linkedin","https://www.linkedin.com/jobs/view/4354661542","","Senior Technical Consultant - Openlink","ION","London, England, UK","2026-01-05","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/iongroup","","","","","","","","","","","","","CTRM","linkedin",""
"li-4354661541","linkedin","https://www.linkedin.com/jobs/view/4354661541","","Senior Technical Consultant - Openlink","ION","Lane County, OR","2026-01-05","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/iongroup","","","","","","","","","","","","","CTRM","linkedin",""
"li-4354651930","linkedin","https://www.linkedin.com/jobs/view/4354651930","","Senior Technical Consultant - Openlink","ION","New York, United States","2026-01-05","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/iongroup","","","","","","","","","","","","","CTRM","linkedin",""
"li-4062724092","linkedin","https://www.linkedin.com/jobs/view/4062724092","","Consultant Commodity Trading (all genders) - BCG Platinion","BCG Platinion","Munich, Bavaria, Germany","2026-01-04","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bcg-platinion","","","","","","","","","","","","","CTRM","linkedin",""
"li-4320008066","linkedin","https://www.linkedin.com/jobs/view/4320008066","","Managing Consultant - Endur Technical","capSpire","Bengaluru, Karnataka, India","2026-01-04","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4329975447","linkedin","https://www.linkedin.com/jobs/view/4329975447","","#20402 - Commodities Expert (CTRM)","Qualitest","Houston, TX","2026-01-02","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/qualitest","","","","","","","","","","","","","CTRM","linkedin",""
"li-4324726292","linkedin","https://www.linkedin.com/jobs/view/4324726292","","Project Manager","capSpire","Perth, Western Australia, Australia","2026-01-02","","","","","","",False,"","","","","","","https://www.linkedin.com/company/capspire","","","","","","","","","","","","","CTRM","linkedin",""
"li-4258137606","linkedin","https://www.linkedin.com/jobs/view/4258137606","","Technology Engineer - Energy Trading & Risk Management","Publicis Sapient","Berlin, Berlin, Germany","2026-01-01","","","","","","",False,"","","","","","","https://www.linkedin.com/company/publicissapient","","","","","","","","","","","","","CTRM","linkedin",""
"li-4329727494","linkedin","https://www.linkedin.com/jobs/view/4329727494","","MRP Planner","AB InBev Southeast Asia","Binh Duong, Vietnam","2025-12-31","","","","","","",False,"","","","","","","https://vn.linkedin.com/company/ab-inbev-sea","","","","","","","","","","","","","CTRM","linkedin",""
"li-4329674017","linkedin","https://www.linkedin.com/jobs/view/4329674017","","ENDUR DEVELOPER","Publicis Sapient","Gurugram, Haryana, India","2025-12-30","","","","","","",False,"","","","","","","https://www.linkedin.com/company/publicissapient","","","","","","","","","","","","","CTRM","linkedin",""
"li-4139737379","linkedin","https://www.linkedin.com/jobs/view/4139737379","","Product Manager – CTRM, Power – Allegro","ION","Dallas, OR","2025-12-29","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/iongroup","","","","","","","","","","","","","CTRM","linkedin",""
"li-4350529197","linkedin","https://www.linkedin.com/jobs/view/4350529197","","Senior Functional ETRM Consultant","Previse Systems","Horgen, Zurich, Switzerland","2025-12-28","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/previsesystems","","","","","","","","","","","","","CTRM","linkedin",""
"li-4062723454","linkedin","https://www.linkedin.com/jobs/view/4062723454","","Consultant Commodity Trading (all genders) - BCG Platinion","BCG Platinion","Cologne, North Rhine-Westphalia, Germany","2025-12-25","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bcg-platinion","","","","","","","","","","","","","CTRM","linkedin",""
"li-4317205088","linkedin","https://www.linkedin.com/jobs/view/4317205088","","Senior Systems Analyst","Perdue Farms","Salisbury, MD","2025-12-25","","","","","","",False,"","","","","","","https://www.linkedin.com/company/perdue-farms","","","","","","","","","","","","","CTRM","linkedin",""
